project_id,company_id,project_name,start_date,completion_date,project_status,automation_type,robots_deployed,budget_usd,annual_savings_usd,roi_percent,department,implementation_partner,country,industry,employee_hours_saved,ai_enabled,cloud_deployment
PRJ035997,CMP00884,Lambda Workflow Engine,2016-01-08,2017-05-08,Completed,IT Service Management,3,4968626,1739019,35.0,Human Resources,Capgemini,Brazil,Retail & E-Commerce,120539,Yes,Yes
PRJ039720,CMP08659,Sigma Optimization Program,2019-05-19,2020-04-19,Completed,Supply Chain,193,1588001,1559417,98.2,Customer Service,Accenture,United States,Technology,14516,No,Yes
PRJ004496,CMP09636,Eclipse Digital Transformation,2018-05-22,,Paused,Compliance Monitoring,39,1606356,4374107,272.3,Procurement,Capgemini,Japan,Insurance,188609,Yes,No
PRJ007885,CMP01013,Vertex Workflow Engine,2023-11-02,2025-03-02,Completed,Audit Automation,185,1688148,2446126,144.9,Customer Onboarding,Infosys,United States,Education,118790,Yes,Yes
PRJ017402,CMP06966,Eclipse Modernization,2015-08-28,2017-05-28,Completed,Claims Processing,190,80242,24394,30.4,Compliance,Cognizant,Netherlands,Government & Public Sector,97218,No,Yes
PRJ039576,CMP01957,Prism Platform,2017-08-10,,Active,Email Automation,102,4692061,10364763,220.9,Audit,Cyient,Germany,Pharma & Life Sciences,196769,No,Yes
PRJ035790,CMP06926,Phoenix Modernization,2017-02-26,,Failed,Customer Onboarding,25,673134,0,-45.7,Compliance,IBM,Germany,Energy & Utilities,2309,Yes,Yes
PRJ000236,CMP09609,Nexus Digital Transformation,2016-07-28,2018-06-28,Cancelled,Email Automation,64,393361,692315,176.0,Procurement,Capgemini,Philippines,Pharma & Life Sciences,186997,No,No
PRJ049847,CMP07910,Vector Automation Initiative,2015-05-25,2016-10-25,Completed,Supply Chain,178,1972970,1724376,87.4,Risk Management,Wipro,UAE,Insurance,77226,No,No
PRJ031291,CMP03138,Cobalt Accelerator,2019-05-03,2020-05-03,Completed,Invoice Processing,78,1129592,2707632,239.7,Procurement,Cyient,France,Pharma & Life Sciences,91185,No,No
PRJ023242,CMP01094,Atlas Intelligence Suite,2015-09-28,2017-08-28,Cancelled,Invoice Processing,166,3361370,1220177,36.3,Customer Service,PwC,United Kingdom,Manufacturing,52108,Yes,No
PRJ048647,CMP04288,Orion Modernization,2021-04-06,,Paused,Invoice Processing,76,885710,1393222,157.3,IT,Hexaware,Vietnam,Real Estate,58139,Yes,No
PRJ046243,CMP09334,Lambda Intelligence Suite,2016-02-25,,Active,HR Automation,85,1170894,2831222,241.8,Customer Onboarding,Hexaware,UAE,Insurance,2285,Yes,No
PRJ023626,CMP00579,Delta Automation Initiative,2017-11-19,2018-04-19,Completed,Data Entry Automation,69,1340170,3517946,262.5,Operations,EY,Philippines,Retail & E-Commerce,82643,Yes,No
PRJ002941,CMP09608,Zenith Workflow Engine,2016-05-06,2016-08-06,Completed,Invoice Processing,63,4669338,4991522,106.9,Supply Chain,Wipro,Vietnam,Pharma & Life Sciences,23462,Yes,Yes
PRJ044160,CMP09855,Zenith Intelligence Suite,2015-04-13,,Active,Payroll Processing,146,545485,1184248,217.1,Risk Management,HCL Technologies,United States,Government & Public Sector,112966,No,Yes
PRJ046663,CMP00136,Sentinel Accelerator,2020-07-05,,Failed,Payroll Processing,56,3528184,0,-47.5,Procurement,Deloitte,Germany,Manufacturing,70827,Yes,No
PRJ049479,CMP05825,Sentinel Optimization Program,2024-12-28,,Completed,IT Service Management,160,4360815,12594034,288.8,Content Moderation,EY,India,Insurance,86561,No,Yes
PRJ038016,CMP08015,Orion Workflow Engine,2024-03-02,2024-09-02,Completed,Supply Chain,171,813213,365133,44.9,IT,Tech Mahindra,Australia,Pharma & Life Sciences,121368,No,Yes
PRJ002579,CMP07295,Atlas Platform,2018-03-18,2019-07-18,Completed,IT Service Management,60,2198325,3268909,148.7,IT,Mphasis,United States,Education,197818,Yes,Yes
PRJ017885,CMP07424,Atlas Modernization,2017-11-01,,Paused,Email Automation,108,4423455,12443179,281.3,Customer Service,HCL Technologies,Japan,Mining & Metals,24303,Yes,Yes
PRJ026502,CMP03075,Vertex Modernization,2017-02-11,,Active,Financial Reporting,118,4872476,11430829,234.6,Supply Chain,Capgemini,Brazil,Banking & Finance,160805,No,Yes
PRJ004858,CMP09771,Delta Intelligence Suite,2021-05-28,,Active,Payroll Processing,98,218828,159526,72.9,Procurement,Infosys,Canada,Healthcare,37618,Yes,Yes
PRJ011610,CMP07108,Cobalt Modernization,2019-06-16,2020-08-16,Completed,HR Automation,190,4629393,5374725,116.1,Finance,Cognizant,Singapore,Healthcare,100459,Yes,No
PRJ020202,CMP04365,Eclipse Intelligence Suite,2015-12-26,,Failed,Payroll Processing,163,3824989,0,-66.9,Legal,Mphasis,Australia,Telecommunications,170168,No,Yes
PRJ046021,CMP03455,Horizon Platform,2018-04-20,,Paused,Invoice Processing,8,3952559,8221323,208.0,Audit,TCS,Mexico,Government & Public Sector,9333,No,No
PRJ023663,CMP00241,Nexus Automation Initiative,2018-06-18,2018-12-18,Completed,Compliance Monitoring,38,3414770,3486480,102.1,IT,PwC,UAE,Manufacturing,9465,No,Yes
PRJ008538,CMP04670,Prism Accelerator,2021-12-23,,Active,Payroll Processing,128,741603,220998,29.8,Compliance,HCL Technologies,India,Education,134216,Yes,Yes
PRJ043278,CMP00199,Sentinel Workflow Engine,2017-03-21,,Paused,Email Automation,120,1371824,1803949,131.5,Human Resources,TCS,Philippines,Real Estate,130251,No,Yes
PRJ049543,CMP02499,Zenith Platform,2022-06-15,,Failed,Compliance Monitoring,11,4243997,0,-46.4,Customer Onboarding,Deloitte,India,Transportation & Logistics,143232,Yes,No
PRJ019578,CMP09823,Atlas Workflow Engine,2018-11-13,,Active,Compliance Monitoring,185,4508995,10032514,222.5,Content Moderation,Mphasis,Philippines,Retail & E-Commerce,102377,No,Yes
PRJ046415,CMP08415,Apex Efficiency Project,2023-11-25,,Active,Supply Chain,95,1746224,3286394,188.2,Operations,Deloitte,Malaysia,Insurance,135337,No,No
PRJ046290,CMP07597,Prism Process Reengineering,2018-11-27,2019-06-27,Completed,Customer Onboarding,17,50125,131227,261.8,Compliance,Cognizant,India,Mining & Metals,47558,No,No
PRJ028558,CMP00243,Delta Automation Initiative,2021-08-13,,Failed,Audit Automation,108,2995466,0,-53.7,Supply Chain,Deloitte,India,Insurance,14022,No,Yes
PRJ005973,CMP01227,Phoenix Efficiency Project,2022-01-01,,Active,Invoice Processing,62,2130487,4812770,225.9,Operations,TCS,Singapore,Education,154740,Yes,No
PRJ037291,CMP02576,Orion Automation Initiative,2022-08-14,2022-12-14,Completed,Invoice Processing,179,1686747,4700964,278.7,Human Resources,LTIMindtree,United Kingdom,Healthcare,173360,Yes,Yes
PRJ007920,CMP04443,Quantum Intelligence Suite,2021-11-12,,Active,Claims Processing,53,974404,1839675,188.8,Human Resources,PwC,United Kingdom,Technology,192832,Yes,No
PRJ039174,CMP03602,Horizon Automation Initiative,2015-11-16,2017-02-16,Completed,Email Automation,170,249420,694136,278.3,Procurement,EY,United Kingdom,Retail & E-Commerce,167199,Yes,Yes
PRJ041646,CMP00803,Quantum Process Reengineering,2015-09-11,,Active,Invoice Processing,110,3348776,462131,13.8,Procurement,IBM,Canada,Pharma & Life Sciences,99380,Yes,No
PRJ040188,CMP09511,Delta Digital Transformation,2023-03-17,2024-04-17,Completed,Customer Onboarding,53,2243884,5362883,239.0,Customer Onboarding,PwC,Netherlands,Government & Public Sector,130469,No,No
PRJ026468,CMP04942,Delta Automation Initiative,2016-01-03,,Active,Data Entry Automation,39,1473414,1365855,92.7,Finance,IBM,Canada,Technology,188372,Yes,No
PRJ032535,CMP02928,Omega Workflow Engine,2025-07-06,,Active,Financial Reporting,127,4344042,11277133,259.6,Risk Management,Wipro,France,Government & Public Sector,135863,No,No
PRJ000846,CMP01426,Quantum Platform,2015-01-10,,Active,Claims Processing,100,3809518,537142,14.1,Risk Management,Mphasis,United States,Insurance,122194,No,No
PRJ039130,CMP05681,Fusion Process Reengineering,2016-02-04,2017-07-04,Completed,Audit Automation,48,137402,18961,13.8,Human Resources,HCL Technologies,Mexico,Energy & Utilities,31002,Yes,No
PRJ023361,CMP04408,Sigma Modernization,2020-11-01,2021-09-01,Completed,HR Automation,144,163932,299504,182.7,Finance,Accenture,Singapore,Banking & Finance,115862,Yes,Yes
PRJ026008,CMP04963,Sentinel Modernization,2016-05-31,,Paused,Invoice Processing,136,3245438,1538338,47.4,Human Resources,Wipro,Germany,Manufacturing,185619,No,No
PRJ035581,CMP06140,Orion Optimization Program,2015-07-20,2017-01-20,Completed,Customer Onboarding,194,1549628,1027403,66.3,Procurement,Cognizant,Philippines,Telecommunications,7797,No,Yes
PRJ046152,CMP06073,Cobalt Modernization,2024-08-17,,Cancelled,Invoice Processing,114,79123,178897,226.1,Human Resources,IBM,United States,Real Estate,163320,Yes,No
PRJ017807,CMP04601,Zenith Digital Transformation,2020-04-23,2021-07-23,Cancelled,Financial Reporting,195,3346462,4373826,130.7,Legal,HCL Technologies,Australia,Real Estate,14505,No,No
PRJ006770,CMP08293,Apex Automation Initiative,2021-08-04,2023-01-04,Completed,Data Entry Automation,76,2774560,1403927,50.6,Customer Onboarding,Deloitte,Vietnam,Retail & E-Commerce,26034,Yes,Yes
PRJ036773,CMP01719,Orion Accelerator,2025-01-09,,Completed,Claims Processing,160,416183,707511,170.0,Procurement,TCS,South Africa,Pharma & Life Sciences,169675,No,No
PRJ013180,CMP08815,Eclipse Platform,2024-07-07,,Active,Customer Onboarding,165,2488960,5323885,213.9,Risk Management,Capgemini,United Kingdom,Government & Public Sector,166782,No,Yes
PRJ022841,CMP09593,Cobalt Platform,2021-01-16,,Active,Supply Chain,180,4368137,2284536,52.3,Finance,HCL Technologies,Canada,Pharma & Life Sciences,104196,No,No
PRJ042393,CMP02114,Phoenix Workflow Engine,2023-08-29,,Failed,Supply Chain,199,4152820,0,-78.1,IT,Cyient,South Africa,Pharma & Life Sciences,120324,No,No
PRJ005550,CMP01757,Lambda Automation Initiative,2024-02-15,2024-05-15,Completed,Customer Onboarding,107,3239627,8176819,252.4,Supply Chain,IBM,Canada,Banking & Finance,26471,No,Yes
PRJ011823,CMP05091,Titan Optimization Program,2021-12-30,2023-12-30,Cancelled,Audit Automation,38,79603,201475,253.1,Risk Management,Infosys,Mexico,Banking & Finance,141137,No,Yes
PRJ001358,CMP05713,Vector Automation Initiative,2019-05-06,,Active,Email Automation,179,2024282,2576911,127.3,Operations,Mphasis,Australia,Healthcare,46013,No,No
PRJ009925,CMP09362,Aurora Workflow Engine,2023-07-02,2024-02-02,Completed,HR Automation,17,766995,1319998,172.1,Customer Service,Infosys,Malaysia,Real Estate,105369,No,Yes
PRJ032911,CMP03285,Quantum Optimization Program,2015-08-28,2017-03-28,Completed,Supply Chain,55,3690311,4280761,116.0,Operations,Tech Mahindra,France,Healthcare,118806,No,No
PRJ035383,CMP06045,Orion Platform,2023-05-15,,Failed,Email Automation,67,1448372,0,-27.2,Procurement,Tech Mahindra,Singapore,Government & Public Sector,63978,Yes,No
PRJ005055,CMP00371,Eclipse Accelerator,2020-04-12,2022-04-12,Completed,Claims Processing,62,1598539,3166706,198.1,Risk Management,Wipro,Germany,Retail & E-Commerce,166567,Yes,No
PRJ014184,CMP04249,Quantum Accelerator,2015-05-28,2017-04-28,Completed,Data Entry Automation,89,1809348,4107220,227.0,Content Moderation,TCS,Japan,Education,102936,No,Yes
PRJ015437,CMP06562,Fusion Digital Transformation,2022-10-29,,Paused,Compliance Monitoring,94,2941179,6129417,208.4,Operations,EY,UAE,Pharma & Life Sciences,62392,Yes,No
PRJ035589,CMP09859,Sigma Modernization,2016-12-16,2017-10-16,Completed,Financial Reporting,161,155773,243473,156.3,IT,Infosys,UAE,Banking & Finance,94481,Yes,Yes
PRJ041656,CMP04315,Fusion Accelerator,2019-12-16,,Failed,Invoice Processing,114,249292,0,-13.0,Procurement,Cognizant,Singapore,Government & Public Sector,120590,Yes,Yes
PRJ036876,CMP05060,Atlas Modernization,2018-12-01,2020-01-01,Completed,HR Automation,187,18747,52567,280.4,Customer Service,Hexaware,Mexico,Retail & E-Commerce,172831,No,Yes
PRJ026507,CMP08137,Vertex Platform,2017-02-19,2018-03-19,Completed,Data Entry Automation,146,464948,1031255,221.8,Content Moderation,IBM,Germany,Insurance,114607,No,No
PRJ024175,CMP03892,Omega Process Reengineering,2024-05-05,2025-02-05,Completed,Email Automation,116,1213353,1515478,124.9,Supply Chain,TCS,Canada,Manufacturing,117309,Yes,No
PRJ035491,CMP08371,Nexus Platform,2025-09-28,,Cancelled,Invoice Processing,162,3325396,9078331,273.0,Supply Chain,Tech Mahindra,Japan,Pharma & Life Sciences,146269,No,No
PRJ038699,CMP00902,Delta Accelerator,2022-12-28,,Active,Data Entry Automation,156,3389661,5735306,169.2,Customer Service,PwC,Brazil,Retail & E-Commerce,181905,Yes,Yes
PRJ005249,CMP05273,Phoenix Efficiency Project,2019-05-29,,Failed,Invoice Processing,38,1938222,0,-28.5,Content Moderation,IBM,Malaysia,Insurance,172681,No,No
PRJ009717,CMP00415,Vertex Intelligence Suite,2018-12-29,2019-09-29,Completed,Data Entry Automation,44,142221,51768,36.4,Legal,Infosys,Singapore,Transportation & Logistics,175309,Yes,Yes
PRJ022846,CMP09503,Vector Process Reengineering,2022-07-16,,Paused,Supply Chain,4,2697508,4448191,164.9,Human Resources,Deloitte,Brazil,Pharma & Life Sciences,73860,Yes,No
PRJ013342,CMP04482,Zenith Efficiency Project,2020-04-02,,Failed,Financial Reporting,27,85712,0,-19.8,Customer Service,TCS,Vietnam,Manufacturing,75463,Yes,No
PRJ037737,CMP00957,Quantum Accelerator,2025-04-19,,Paused,Customer Onboarding,121,2259494,4320153,191.2,Marketing,Accenture,Philippines,Healthcare,171142,Yes,Yes
PRJ036092,CMP03296,Lambda Intelligence Suite,2021-10-19,,Paused,Customer Onboarding,2,3375798,1471848,43.6,Procurement,Mphasis,Netherlands,Telecommunications,66106,Yes,No
PRJ022489,CMP07225,Zenith Process Reengineering,2025-11-24,,Completed,Compliance Monitoring,143,2392354,1095698,45.8,Customer Service,Cyient,South Africa,Banking & Finance,97848,No,No
PRJ047747,CMP06202,Atlas Accelerator,2021-10-17,,Active,Invoice Processing,194,420639,484997,115.3,Procurement,HCL Technologies,Mexico,Pharma & Life Sciences,190794,No,No
PRJ035492,CMP09401,Prism Intelligence Suite,2023-08-21,,Active,Customer Onboarding,11,1572315,2973248,189.1,IT,Capgemini,Australia,Banking & Finance,29992,No,No
PRJ015983,CMP08959,Sentinel Digital Transformation,2024-12-01,,Active,Claims Processing,200,4269207,9699638,227.2,Customer Onboarding,Hexaware,UAE,Energy & Utilities,59860,Yes,Yes
PRJ032986,CMP03935,Titan Accelerator,2022-10-04,,Active,Data Entry Automation,128,961603,2613637,271.8,Customer Onboarding,Cognizant,Philippines,Mining & Metals,154849,No,Yes
PRJ040949,CMP01577,Quantum Intelligence Suite,2015-06-01,,Active,Supply Chain,168,3617130,11176932,309.0,Audit,HCL Technologies,Canada,Banking & Finance,144227,No,Yes
PRJ047739,CMP01570,Omega Efficiency Project,2019-11-30,,Active,Payroll Processing,49,809532,1527587,188.7,Customer Service,TCS,Netherlands,Telecommunications,9166,No,No
PRJ023011,CMP01381,Orion Accelerator,2024-05-24,,Active,IT Service Management,6,291687,557997,191.3,Risk Management,PwC,Netherlands,Mining & Metals,193471,Yes,Yes
PRJ032090,CMP02345,Eclipse Optimization Program,2022-08-20,2024-01-20,Completed,Payroll Processing,37,3874533,9205890,237.6,Legal,Cognizant,Japan,Manufacturing,21348,Yes,Yes
PRJ013170,CMP03563,Zenith Modernization,2023-04-21,2023-11-21,Completed,Supply Chain,55,2571795,2656664,103.3,Marketing,Wipro,Vietnam,Insurance,24039,No,No
PRJ012042,CMP03952,Nexus Platform,2024-08-24,,Paused,IT Service Management,11,800001,1162401,145.3,Risk Management,IBM,Germany,Real Estate,134085,No,No
PRJ045686,CMP03948,Nexus Platform,2016-01-06,2017-01-06,Cancelled,HR Automation,45,3157757,8241746,261.0,Operations,HCL Technologies,South Africa,Healthcare,142448,No,Yes
PRJ020296,CMP09660,Cobalt Automation Initiative,2016-06-15,,Active,IT Service Management,147,1971875,3403456,172.6,Finance,Infosys,UAE,Education,190625,Yes,No
PRJ035650,CMP01843,Delta Process Reengineering,2016-05-13,2017-10-13,Completed,Supply Chain,10,4929859,1335992,27.1,Human Resources,Cyient,South Africa,Banking & Finance,4664,Yes,No
PRJ048127,CMP00998,Apex Platform,2015-10-01,2016-02-01,Completed,IT Service Management,173,851282,1196902,140.6,Human Resources,Cognizant,Canada,Pharma & Life Sciences,80794,Yes,No
PRJ036891,CMP00007,Vertex Automation Initiative,2024-04-09,2025-06-09,Completed,Payroll Processing,128,22965,69446,302.4,Customer Service,Tech Mahindra,France,Insurance,158533,Yes,Yes
PRJ006825,CMP08175,Apex Optimization Program,2020-07-26,2021-02-26,Completed,IT Service Management,74,2560245,4941273,193.0,Legal,HCL Technologies,United States,Transportation & Logistics,59212,No,No
PRJ021993,CMP06201,Orion Process Reengineering,2025-10-23,,Active,Data Entry Automation,113,4139762,5385830,130.1,Finance,TCS,Germany,Pharma & Life Sciences,124282,Yes,Yes
PRJ038740,CMP06396,Nexus Platform,2020-11-20,,Paused,Compliance Monitoring,11,4561034,7762880,170.2,Marketing,HCL Technologies,United Kingdom,Insurance,86194,Yes,Yes
PRJ003572,CMP07775,Horizon Platform,2022-06-18,,Active,IT Service Management,152,4570955,1983794,43.4,Supply Chain,Wipro,Vietnam,Telecommunications,39856,Yes,Yes
PRJ045396,CMP05649,Nexus Modernization,2015-02-04,2016-01-04,Cancelled,Data Entry Automation,164,55482,9265,16.7,Customer Service,TCS,Germany,Real Estate,148372,Yes,Yes
PRJ017186,CMP08626,Orion Accelerator,2022-03-20,,Paused,Payroll Processing,127,882574,2310579,261.8,Operations,EY,Philippines,Technology,10114,Yes,Yes
PRJ045788,CMP00640,Zenith Optimization Program,2016-02-13,2017-02-13,Completed,Customer Onboarding,106,4180555,7917971,189.4,Legal,Hexaware,UAE,Banking & Finance,6454,Yes,No
PRJ011987,CMP06764,Phoenix Automation Initiative,2016-04-01,,Active,Customer Onboarding,161,503296,1489756,296.0,Finance,TCS,Vietnam,Real Estate,133148,No,Yes
PRJ003371,CMP06804,Vertex Efficiency Project,2025-04-25,,Failed,Customer Onboarding,150,3154982,0,-43.5,Marketing,LTIMindtree,Philippines,Retail & E-Commerce,76077,No,Yes
PRJ035467,CMP04767,Delta Platform,2020-12-21,2022-08-21,Completed,Compliance Monitoring,38,2751544,4707892,171.1,Audit,PwC,Singapore,Education,175471,Yes,No
PRJ022392,CMP00068,Vector Modernization,2020-04-05,,Failed,Email Automation,138,699727,0,-46.8,Risk Management,Cognizant,Singapore,Insurance,28888,Yes,No
PRJ039959,CMP02281,Horizon Automation Initiative,2022-09-14,,Active,Payroll Processing,184,4105838,10260489,249.9,Human Resources,Hexaware,Japan,Insurance,72158,No,No
PRJ006414,CMP09043,Titan Digital Transformation,2023-04-28,,Paused,Payroll Processing,91,1507219,1406235,93.3,Content Moderation,IBM,Vietnam,Government & Public Sector,194313,Yes,No
PRJ005233,CMP05809,Vertex Platform,2024-11-16,,Cancelled,Financial Reporting,192,4035956,10049530,249.0,Human Resources,Mphasis,Malaysia,Energy & Utilities,75178,No,Yes
PRJ007421,CMP00804,Titan Modernization,2017-08-09,2019-05-09,Completed,Payroll Processing,119,3392182,1061753,31.3,Audit,Accenture,Canada,Education,70306,No,Yes
PRJ047011,CMP03753,Apex Optimization Program,2019-06-06,2020-09-06,Completed,Email Automation,169,427828,891166,208.3,Procurement,TCS,Vietnam,Government & Public Sector,71166,Yes,No
PRJ048189,CMP04274,Omega Process Reengineering,2024-04-13,,Paused,Email Automation,190,3646353,729271,20.0,Procurement,PwC,Mexico,Telecommunications,65588,No,Yes
PRJ011760,CMP00908,Phoenix Process Reengineering,2016-08-07,2016-11-07,Completed,Supply Chain,65,4858564,3114340,64.1,Supply Chain,Wipro,Australia,Real Estate,50442,Yes,Yes
PRJ040758,CMP05790,Nexus Process Reengineering,2015-07-07,,Paused,Claims Processing,95,654436,1727057,263.9,IT,HCL Technologies,France,Government & Public Sector,102525,Yes,Yes
PRJ007783,CMP05483,Titan Platform,2021-09-14,,Active,Email Automation,36,3320167,9113858,274.5,Operations,IBM,Germany,Banking & Finance,54962,No,No
